userId,document_id,operation,timestamp,createdAt,Pak_time,date,description,detail,expenseModel_createdAt,expenseModel_image,expenseModel_selectionType,expenseModel_whoPaid,expenseModel_isAmountPaid,expenseModel_typeOfExpense,expenseModel_founderName,expenseModel_expenseDescription,expenseModel_vendorName,expenseModel_updatedAt,expenseModel_vendorId,nextSchedule,recurringFrequency,recurringTransaction,vatAmount,vatApplied,vatPaymentHistory,id,image,key,revenueModel_createdAt,revenueModel_customerId,revenueModel_customerName,revenueModel_description,revenueModel_directExpense_commissionCharges,revenueModel_directExpense_deliveryCharges,revenueModel_directExpense_materialCharges,revenueModel_directExpense_otherCharges,revenueModel_directExpense_discountValue,revenueModel_directExpense_discounts,revenueModel_founderName,revenueModel_hasInvoice,revenueModel_image,revenueModel_invoiceNum,revenueModel_isAmountPaid,revenueModel_orderReceived,revenueModel_productName,revenueModel_quantity,revenueModel_revenueRepeatCustomers,revenueModel_selectionType,revenueModel_updatedAt,revenueModel_whoPaid,savedTransaction,selectionType,type,updatedAt,value,document_id2,deletedPartialPayments_accountId,deletedPartialPayments_amount,deletedPartialPayments_date,deletedPartialPayments_whoPaid,deletedPartialPayments_updatesLogs_accountId,deletedPartialPayments_updatesLogs_amount,deletedPartialPayments_updatesLogs_date,deletedPartialPayments_updatesLogs_userId,deletedPartialPayments_updatesLogs_whoPaid,document_id3,paymentHistory_accountId,paymentHistory_amount,paymentHistory_date,paymentHistory_whoPaid,paymentHistory_updatesLogs_accountId,paymentHistory_updatesLogs_amount,paymentHistory_updatesLogs_date,paymentHistory_updatesLogs_userId,paymentHistory_updatesLogs_whoPaid,document_id4,revenueModel_productsList_active,revenueModel_productsList_directExpense_commissionCharges,revenueModel_productsList_directExpense_deliveryCharges,revenueModel_productsList_directExpense_materialCharges,revenueModel_productsList_directExpense_otherCharges,revenueModel_productsList_id,revenueModel_productsList_multiple,revenueModel_productsList_productName,revenueModel_productsList_quantity,revenueModel_productsList_revenueOrder
rK7M7qPDLpRZnyj396qAeMAZ1nv1,EIRxpEcCeVWnP7KG4uUE,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 10:09:18.456000 UTC,2024-04-23T15:09:18.456000,1650603600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,cFilN7y04A32AnMF1Jp7,Ali,Sale,6676,1564,33206,2367,0,0,,false,,288,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866958456,140279,EIRxpEcCeVWnP7KG4uUE,,,,,,,,,,EIRxpEcCeVWnP7KG4uUE,,,,,,,,,,EIRxpEcCeVWnP7KG4uUE,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,EMkkWotn6Fy7nJMJhsEy,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 10:03:40.062000 UTC,2024-04-23T15:03:40.062000,1580792400000,Instagram,,,,Manual,Company Account,No,Marketing & Business Development,,Instagram,United Suppliers Corporation,,kTv1oPiuu2OzF6f5ojBK,,,,3881.8500000000004,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866620062,73755.15,EMkkWotn6Fy7nJMJhsEy,,,,,,,,,,EMkkWotn6Fy7nJMJhsEy,,,,,,,,,,EMkkWotn6Fy7nJMJhsEy,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,O4J0RJiGvrGoqrCYmQwh,IMPORT,2024-04-24 12:36:17.310000 UTC,2024-04-23 10:14:50.593000 UTC,2024-04-23T15:14:50.593000,1687150800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,7043,2069,46660,2130,0,0,,false,,359,Yes,40,,,8,Manual,,Company Account,,Manual,REVENUE,1713867290593,188271,O4J0RJiGvrGoqrCYmQwh,,,,,,,,,,O4J0RJiGvrGoqrCYmQwh,,186388.29,1687150800000,Company Account,,,,,,O4J0RJiGvrGoqrCYmQwh,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,QWXevkWHLADNVMbhfiw1,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 09:49:30.077000 UTC,2024-04-23T14:49:30.077000,1710306000000,81,,,,Manual,Company Account,No,Other Expense,,81,Allied Wholesale Group,,6BRQVLsfex2AEsWaaLo5,,,,2549.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865770077,48431.95,QWXevkWHLADNVMbhfiw1,,,,,,,,,,QWXevkWHLADNVMbhfiw1,,,,,,,,,,QWXevkWHLADNVMbhfiw1,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,t6X6trnrEkDQAXcgoEmW,IMPORT,2024-04-24 12:36:19.734000 UTC,2024-04-23 10:00:42.932000 UTC,2024-04-23T15:00:42.932000,1641531600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,8PMDW8fgGIgfGMN3hASi,Zainab,Sale,1223,1244,25148,476,0,0,,false,,202,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866442932,89920,t6X6trnrEkDQAXcgoEmW,,,,,,,,,,t6X6trnrEkDQAXcgoEmW,,,,,,,,,,t6X6trnrEkDQAXcgoEmW,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,y0IQAe0ir4negs70tYQW,IMPORT,2024-04-24 12:36:23.671000 UTC,2024-04-23 09:42:53.759000 UTC,2024-04-23T14:42:53.759000,1711774800000,11,,,,Manual,Company Account,No,Inventory,,11,Premier Distributors,,XJmtyXRUCOEMygaXz62j,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865373759,24410,y0IQAe0ir4negs70tYQW,,,,,,,,,,y0IQAe0ir4negs70tYQW,,,,,,,,,,y0IQAe0ir4negs70tYQW,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,z41hjJBd9XpdQstGoxFc,IMPORT,2024-04-24 12:36:25.790000 UTC,2024-04-23 10:17:36.451000 UTC,2024-04-23T15:17:36.451000,1683349200000,370,,,,Manual,Company Account,No,Payroll,,370,Top Tier Trading,,iPrfUM4geRPCwO9SrKTL,,,,269.5,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867456451,5120.5,z41hjJBd9XpdQstGoxFc,,,,,,,,,,z41hjJBd9XpdQstGoxFc,,,,,,,,,,z41hjJBd9XpdQstGoxFc,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,zoYXjDk5NI6y9LlSDxgv,IMPORT,2024-04-24 12:36:25.790000 UTC,2024-04-23 10:31:28.210000 UTC,2024-04-23T15:31:28.210000,1647925200000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,1798,1940,29602,889,0,0,,false,,579,Yes,51,,,11,Manual,,Company Account,,Manual,REVENUE,1713868288210,127368,zoYXjDk5NI6y9LlSDxgv,,,,,,,,,,zoYXjDk5NI6y9LlSDxgv,,123546.96,1647925200000,Company Account,,,,,,zoYXjDk5NI6y9LlSDxgv,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,2sNmvajW5PYHIyRqwyyj,IMPORT,2024-04-24 12:36:07.219000 UTC,2024-04-23 10:15:53.230000 UTC,2024-04-23T15:15:53.230000,1585371600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,5450,2677,37308,4935,0,0,,false,,373,No,176,,,37,Manual,,Company Account,,Manual,REVENUE,1713867353230,175599,2sNmvajW5PYHIyRqwyyj,,,,,,,,,,2sNmvajW5PYHIyRqwyyj,,,,,,,,,,2sNmvajW5PYHIyRqwyyj,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,4CfnIA1IHrmROEtDGAQS,IMPORT,2024-04-24 12:36:07.220000 UTC,2024-04-23 10:25:07.203000 UTC,2024-04-23T15:25:07.203000,1658120400000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,6975,2132,38736,1665,0,0,,false,,499,No,121,,,25,Manual,,Company Account,,Manual,REVENUE,1713867907203,143486,4CfnIA1IHrmROEtDGAQS,,,,,,,,,,4CfnIA1IHrmROEtDGAQS,,,,,,,,,,4CfnIA1IHrmROEtDGAQS,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,M65Ifjffl7vLz4IMBNQJ,IMPORT,2024-04-24 12:36:15.378000 UTC,2024-04-23 09:58:32.329000 UTC,2024-04-23T14:58:32.329000,1664946000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,VKHd83ACDKohAexvr8pE,Hassan,Sale,4977,2637,41217,4423,0,0,,false,,180,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866312329,159197,M65Ifjffl7vLz4IMBNQJ,,,,,,,,,,M65Ifjffl7vLz4IMBNQJ,,,,,,,,,,M65Ifjffl7vLz4IMBNQJ,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,PKd0R9jtgby0KiIbJX05,IMPORT,2024-04-24 12:36:17.310000 UTC,2024-04-23 09:54:06.022000 UTC,2024-04-23T14:54:06.022000,1682312400000,130,,,,Manual,Company Account,No,Payroll,,130,Reliable Suppliers Inc,,drVUxsv96OG1Cu4BrsjO,,,,527.95,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866046022,10031.05,PKd0R9jtgby0KiIbJX05,,,,,,,,,,PKd0R9jtgby0KiIbJX05,,,,,,,,,,PKd0R9jtgby0KiIbJX05,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,QAO0cw5MwvJqhtGnDVCK,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 09:47:58.474000 UTC,2024-04-23T14:47:58.474000,1690434000000,65,,,,Manual,Company Account,No,Other Expense,,65,XYZ Enterprises,,Iv2xxVMultM1onblb5Af,,,,1574.3500000000001,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865678474,29912.65,QAO0cw5MwvJqhtGnDVCK,,,,,,,,,,QAO0cw5MwvJqhtGnDVCK,,,,,,,,,,QAO0cw5MwvJqhtGnDVCK,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,QAfrQamHnvIUx0berORk,IMPORT,2024-04-24 12:36:17.311000 UTC,2024-04-23 10:07:10.648000 UTC,2024-04-23T15:07:10.648000,1654491600000,266,,,,Manual,Company Account,No,Repairs and Maintenance,,266,Mega Merchandisers,,QKA6weLZbsH9lMlx0rSD,,,,2143.4,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866830648,40724.6,QAfrQamHnvIUx0berORk,,,,,,,,,,QAfrQamHnvIUx0berORk,,,,,,,,,,QAfrQamHnvIUx0berORk,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,Sem0zdRWROI7pKq7YIOM,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 10:18:12.631000 UTC,2024-04-23T15:18:12.631000,1647493200000,376,,,,Manual,Company Account,No,Subscriptions,,376,Master Distributors,,o2saONl4IFYYEmBmnPjR,,,,1140.45,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867492631,21668.55,Sem0zdRWROI7pKq7YIOM,,,,,,,,,,Sem0zdRWROI7pKq7YIOM,,,,,,,,,,Sem0zdRWROI7pKq7YIOM,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,VpRPBQH3kNwbswpqX7C5,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 09:46:50.384000 UTC,2024-04-23T14:46:50.384000,1636606800000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,jYqlxyye1K6FK7PCU4PE,Muhammad,Sale,6258,2397,39227,4190,0,0,,false,,58,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865610384,164906,VpRPBQH3kNwbswpqX7C5,,,,,,,,,,VpRPBQH3kNwbswpqX7C5,,,,,,,,,,VpRPBQH3kNwbswpqX7C5,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,Xgz06gREX8dhiMOfb38E,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 10:05:19.797000 UTC,2024-04-23T15:05:19.797000,1607576400000,247,,,,Manual,Company Account,No,Printing and Stationery,,247,Infinite Imports,,53nbGTcnsdc8LDiDWTI7,,,,271.35,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866719797,5155.65,Xgz06gREX8dhiMOfb38E,,,,,,,,,,Xgz06gREX8dhiMOfb38E,,,,,,,,,,Xgz06gREX8dhiMOfb38E,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,gosezmFLic5X7pA5Twwn,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 10:32:22.037000 UTC,2024-04-23T15:32:22.037000,1611291600000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,6126,1572,42792,2828,0,0,,false,,590,Yes,97,,,20,Manual,,Company Account,,Manual,REVENUE,1713868342037,155209,gosezmFLic5X7pA5Twwn,,,,,,,,,,gosezmFLic5X7pA5Twwn,,149000.64,1611291600000,Company Account,,,,,,gosezmFLic5X7pA5Twwn,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,gyOH2qPU0ZlSiJ4qIj5N,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 10:11:30.558000 UTC,2024-04-23T15:11:30.558000,1697086800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,6222,2489,41797,3929,0,0,,false,,313,No,11,,,2,Manual,,Company Account,,Manual,REVENUE,1713867090558,159487,gyOH2qPU0ZlSiJ4qIj5N,,,,,,,,,,gyOH2qPU0ZlSiJ4qIj5N,,,,,,,,,,gyOH2qPU0ZlSiJ4qIj5N,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,gzUFGBMiYLVGao03M7D6,IMPORT,2024-04-24 12:36:19.730000 UTC,2024-04-23 10:32:36.742000 UTC,2024-04-23T15:32:36.742000,1708059600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,1385,1783,28102,1310,0,0,,false,,593,Yes,165,,,35,Manual,,Company Account,,Manual,REVENUE,1713868356742,109878,gzUFGBMiYLVGao03M7D6,,,,,,,,,,gzUFGBMiYLVGao03M7D6,,98890.2,1708059600000,Company Account,,,,,,gzUFGBMiYLVGao03M7D6,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,oDq3ecQo9xFmxeZH2Rul,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 09:43:18.295000 UTC,2024-04-23T14:43:18.295000,1641272400000,KFC,,,,Manual,Company Account,No,Meals & Entertainment,,KFC,Golden Gate Suppliers,,CKS828LzRnSZO9A8U0F7,,,,4819.05,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865398295,91561.95,oDq3ecQo9xFmxeZH2Rul,,,,,,,,,,oDq3ecQo9xFmxeZH2Rul,,,,,,,,,,oDq3ecQo9xFmxeZH2Rul,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,p3BdnzK9BM1FJosWzKSp,IMPORT,2024-04-24 12:36:19.733000 UTC,2024-04-23 10:08:10.278000 UTC,2024-04-23T15:08:10.278000,1713934800000,276,,,,Manual,Company Account,No,Fixed Asset,,276,Global Trading Co,,FpQe7dwDLjAxOyfVDwRA,,,,1484.45,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866890278,28204.55,p3BdnzK9BM1FJosWzKSp,,,,,,,,,,p3BdnzK9BM1FJosWzKSp,,,,,,,,,,p3BdnzK9BM1FJosWzKSp,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,zz9HSovsg7bGfc2MAFL1,IMPORT,2024-04-24 12:36:25.790000 UTC,2024-04-23 09:47:35.780000 UTC,2024-04-23T14:47:35.780000,1697518800000,61,,,,Manual,Company Account,No,Transport & Fuel,,61,Master Distributors,,o2saONl4IFYYEmBmnPjR,,,,3513.8,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865655780,66762.2,zz9HSovsg7bGfc2MAFL1,,,,,,,,,,zz9HSovsg7bGfc2MAFL1,,,,,,,,,,zz9HSovsg7bGfc2MAFL1,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,8hvlb0f7ujfig0VKZ0fz,IMPORT,2024-04-24 12:36:07.221000 UTC,2024-04-23 09:49:30.448000 UTC,2024-04-23T14:49:30.448000,1700197200000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,Cfo7urzeAANdbSwPSGMu,Zahra,Sale,4961,1551,32954,1380,0,0,,false,,86,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865770448,146404,8hvlb0f7ujfig0VKZ0fz,,,,,,,,,,8hvlb0f7ujfig0VKZ0fz,,,,,,,,,,8hvlb0f7ujfig0VKZ0fz,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,CxLvZbBLeAn0Qx7g9bWS,IMPORT,2024-04-24 12:36:09.465000 UTC,2024-04-23 10:17:24.453000 UTC,2024-04-23T15:17:24.453000,1705467600000,368,,,,Manual,Company Account,No,Taxation,,368,Premier Distributors,,XJmtyXRUCOEMygaXz62j,,,,2536.15,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867444453,48186.85,CxLvZbBLeAn0Qx7g9bWS,,,,,,,,,,CxLvZbBLeAn0Qx7g9bWS,,,,,,,,,,CxLvZbBLeAn0Qx7g9bWS,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,DxmYYWmzNVTzWYs19Bbd,IMPORT,2024-04-24 12:36:11.417000 UTC,2024-04-23 09:58:04.172000 UTC,2024-04-23T14:58:04.172000,1632200400000,172,,,,Manual,Company Account,No,Bank fees & charges,,172,Reliable Suppliers Inc,,drVUxsv96OG1Cu4BrsjO,,,,1259.45,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866284172,23929.55,DxmYYWmzNVTzWYs19Bbd,,,,,,,,,,DxmYYWmzNVTzWYs19Bbd,,,,,,,,,,DxmYYWmzNVTzWYs19Bbd,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,EhQt1YxIUUSMNU863Ild,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 09:42:59.891000 UTC,2024-04-23T14:42:59.891000,1686200400000,12,,,,Manual,Company Account,No,Bank fees & charges,,12,ProSource Industries,,Gqz0dbuYaaMaMQzbiz0k,,,,3439.4,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865379891,65348.6,EhQt1YxIUUSMNU863Ild,,,,,,,,,,EhQt1YxIUUSMNU863Ild,,,,,,,,,,EhQt1YxIUUSMNU863Ild,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,IZugpJO8sFth8ydDgFut,IMPORT,2024-04-24 12:36:11.419000 UTC,2024-04-23 10:19:14.189000 UTC,2024-04-23T15:19:14.189000,1644987600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,8543,2524,40413,3196,0,0,,false,,419,No,156,,,33,Manual,,Company Account,,Manual,REVENUE,1713867554189,180380,IZugpJO8sFth8ydDgFut,,,,,,,,,,IZugpJO8sFth8ydDgFut,,,,,,,,,,IZugpJO8sFth8ydDgFut,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,PvaWy1e9O79FwXmPczE9,IMPORT,2024-04-24 12:36:17.310000 UTC,2024-04-23 10:20:38.706000 UTC,2024-04-23T15:20:38.706000,1617426000000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Sale,1759,1601,28694,1902,0,0,,false,,438,No,187,,,39,Manual,,Company Account,,Manual,REVENUE,1713867638706,110674,PvaWy1e9O79FwXmPczE9,,,,,,,,,,PvaWy1e9O79FwXmPczE9,,,,,,,,,,PvaWy1e9O79FwXmPczE9,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,k9YiGToH66dZbgWyTFYT,IMPORT,2024-04-24 12:36:19.731000 UTC,2024-04-23 10:22:04.440000 UTC,2024-04-23T15:22:04.440000,1621486800000,414,,,,Manual,Company Account,No,Office Supplies,,414,Golden Gate Suppliers,,CKS828LzRnSZO9A8U0F7,,,,2596.15,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867724440,49326.85,k9YiGToH66dZbgWyTFYT,,,,,,,,,,k9YiGToH66dZbgWyTFYT,,,,,,,,,,k9YiGToH66dZbgWyTFYT,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,vIOwdoNOFTuiZhWPmyP4,IMPORT,2024-04-24 12:36:23.670000 UTC,2024-04-23 09:41:52.646000 UTC,2024-04-23T14:41:52.646000,1599022800000,1,,,,Manual,Company Account,No,Other Expense,,1,ABC Distributors,,uYN1V2RlBfFkqaHQyGx9,,,,0,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713865312646,4807,vIOwdoNOFTuiZhWPmyP4,,,,,,,,,,vIOwdoNOFTuiZhWPmyP4,,,,,,,,,,vIOwdoNOFTuiZhWPmyP4,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,wC2ZScYUJkbM6oULkIZQ,IMPORT,2024-04-24 12:36:23.670000 UTC,2024-04-23 10:01:43.086000 UTC,2024-04-23T15:01:43.086000,1710046800000,210,,,,Manual,Company Account,No,Payroll,,210,Lilly,,LPNyEgUIX5UNiS0FDSth,,,,1629.95,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866503086,30969.05,wC2ZScYUJkbM6oULkIZQ,,,,,,,,,,wC2ZScYUJkbM6oULkIZQ,,,,,,,,,,wC2ZScYUJkbM6oULkIZQ,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,yaRnlIDMyMLu61HzrD51,IMPORT,2024-04-24 12:36:23.671000 UTC,2024-04-23 10:01:37.406000 UTC,2024-04-23T15:01:37.406000,1584766800000,209,,,,Manual,Company Account,No,Other Expense,,209,United Suppliers Corporation,,kTv1oPiuu2OzF6f5ojBK,,,,3819.25,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866497406,72565.75,yaRnlIDMyMLu61HzrD51,,,,,,,,,,yaRnlIDMyMLu61HzrD51,,,,,,,,,,yaRnlIDMyMLu61HzrD51,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,1ywsorTP7mJzLQPzVXFW,IMPORT,2024-04-24 12:36:05.410000 UTC,2024-04-23 09:53:52.567000 UTC,2024-04-23T14:53:52.567000,1584680400000,Sale,,,,,,,,,,,,,,,,0,false,,,,,,fAM4ciIkPXMHZwcq3buj,Sumaya,Sale,5244,2162,25192,2144,0,0,,false,,132,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866032567,108831,1ywsorTP7mJzLQPzVXFW,,,,,,,,,,1ywsorTP7mJzLQPzVXFW,,,,,,,,,,1ywsorTP7mJzLQPzVXFW,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,DX5tiWWR5PpJWGlOrZWH,IMPORT,2024-04-24 12:36:09.465000 UTC,2024-04-23 09:48:27.181000 UTC,2024-04-23T14:48:27.181000,1641963600000,Income,,,,,,,,,,,,,,,,0,false,,,,,,fAM4ciIkPXMHZwcq3buj,Sumaya,Income,1689,2173,40326,4400,0,0,,false,,75,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713865707181,155975,DX5tiWWR5PpJWGlOrZWH,,,,,,,,,,DX5tiWWR5PpJWGlOrZWH,,,,,,,,,,DX5tiWWR5PpJWGlOrZWH,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,Ezxn7hdN25EPvwbyLl6K,IMPORT,2024-04-24 12:36:11.418000 UTC,2024-04-23 09:56:52.515000 UTC,2024-04-23T14:56:52.515000,1603774800000,Income,,,,,,,,,,,,,,,,0,false,,,,,,55vY96iBy9xtt7woCHsd,Yusuf,Income,4708,2604,28090,794,0,0,,false,,163,No,1,,,0,Manual,,Company Account,,Manual,REVENUE,1713866212515,137606,Ezxn7hdN25EPvwbyLl6K,,,,,,,,,,Ezxn7hdN25EPvwbyLl6K,,,,,,,,,,Ezxn7hdN25EPvwbyLl6K,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,Kn9dvPKqMGTSOTG6VWix,IMPORT,2024-04-24 12:36:13.434000 UTC,2024-04-23 09:53:49.259000 UTC,2024-04-23T14:53:49.259000,1657429200000,KFC,,,,Manual,Company Account,No,Meals & Entertainment,,KFC,ABC Distributors,,uYN1V2RlBfFkqaHQyGx9,,,,4233.85,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866029259,80443.15,Kn9dvPKqMGTSOTG6VWix,,,,,,,,,,Kn9dvPKqMGTSOTG6VWix,,,,,,,,,,Kn9dvPKqMGTSOTG6VWix,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,XByj3v7dKhP308y1nVpw,IMPORT,2024-04-24 12:36:17.312000 UTC,2024-04-23 10:21:43.905000 UTC,2024-04-23T15:21:43.905000,1631768400000,Income,,,,,,,,,,,,,,,,0,false,,,,,,H5teYqwHOD07TIy9gpJa,,Income,5926,3175,37019,3097,0,0,,false,,453,No,13,,,3,Manual,,Company Account,,Manual,REVENUE,1713867703905,175963,XByj3v7dKhP308y1nVpw,,,,,,,,,,XByj3v7dKhP308y1nVpw,,,,,,,,,,XByj3v7dKhP308y1nVpw,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,YdwugA2sB3BzcR8wUeuG,IMPORT,2024-04-24 12:36:17.313000 UTC,2024-04-23 10:13:28.668000 UTC,2024-04-23T15:13:28.668000,1624510800000,329,,,,Manual,Company Account,No,Legal and Professional Fees,,329,Mega Merchandisers,,QKA6weLZbsH9lMlx0rSD,,,,932.7,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713867208668,17721.3,YdwugA2sB3BzcR8wUeuG,,,,,,,,,,YdwugA2sB3BzcR8wUeuG,,,,,,,,,,YdwugA2sB3BzcR8wUeuG,,,,,,,,,,
rK7M7qPDLpRZnyj396qAeMAZ1nv1,ZV0Hfmbd4CsdQLQ3lBjx,IMPORT,2024-04-24 12:36:19.728000 UTC,2024-04-23 09:58:32.561000 UTC,2024-04-23T14:58:32.561000,1675486800000,177,,,,Manual,Company Account,No,Other Expense,,177,Superior Supplies LLC,,k3MbUbs0kK3dgoxCWvDS,,,,805.4000000000001,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manual,EXPENSE,1713866312561,15302.6,ZV0Hfmbd4CsdQLQ3lBjx,,,,,,,,,,ZV0Hfmbd4CsdQLQ3lBjx,,,,,,,,,,ZV0Hfmbd4CsdQLQ3lBjx,,,,,,,,,,
